search_term,youtube_video_id,youtube_video_title,youtube_video_views,youtube_video_channel,video_url
amerimutt,bZzvdr5Vamk,Let&#39;s Look at: Americlap,64632,Travis McKeithan,www.youtube.com/watch/?v=bZzvdr5Vamk
amerimutt,hZDCO-qRuoU,Debunked: Red Ice TV &quot;Go back to Europe&quot;,31654,UC,www.youtube.com/watch/?v=hZDCO-qRuoU
amerimutt,B58ZYUKXCkw,Virgin Lenin VS Chad RICARDO,918,Thorstein Memeson,www.youtube.com/watch/?v=B58ZYUKXCkw
amerimutt,TRe07dRDpbY,America First Intro,164,ZoomerNat,www.youtube.com/watch/?v=TRe07dRDpbY
amerimutt,_6kTqOW5RV0,Nick Fuentes On The Eternal Anglo,960,Zoomer Imperator,www.youtube.com/watch/?v=_6kTqOW5RV0
amerimutt,q1LhACkEz3M,4chan Presents | LEGEND OF THE THOT HUNTER: One Mans Quest to End OnlyFans,102057,MR. OBVIOUS,www.youtube.com/watch/?v=q1LhACkEz3M
amerimutt,_QmL_WXJzto,&#39;Whiter than white&#39;: Words of a racist or PC gone mad?,7687,RT,www.youtube.com/watch/?v=_QmL_WXJzto
amerimutt,LHXSZGL_yCA,I live in f e a r,47,Fate The VA,www.youtube.com/watch/?v=LHXSZGL_yCA
amerimutt,KJDMBivjMfE,La creatura,145,RomaFilmAcademy,www.youtube.com/watch/?v=KJDMBivjMfE
white sharia,V-wNeLsS-Gk,Ex &#39;Muslim Patrol&#39; Member Sorry For Sharia Law Videos,301693,Sky News,www.youtube.com/watch/?v=V-wNeLsS-Gk
white sharia,hiQEG2QPOgU,Heavy Bomber Inflicting White Sharia on the Enemy,157,Life of Dave,www.youtube.com/watch/?v=hiQEG2QPOgU
white sharia,glRbKOahBrY,White Sharia,15977,Eli Harman,www.youtube.com/watch/?v=glRbKOahBrY
white sharia,m34ryESQh-0,White Sharia,984,Aisha S. Qutabi,www.youtube.com/watch/?v=m34ryESQh-0
white sharia,45Rcx8sNDxw,White Sharia is not Negotiable.,8655,Eli Harman,www.youtube.com/watch/?v=45Rcx8sNDxw
white sharia,APklDgErkIA,Belligerent With Beardson: White Sharia,7673,Honeypot Studios,www.youtube.com/watch/?v=APklDgErkIA
white sharia,AoEWrzud-MQ,&quot;Christian Sharia in America&quot; - #SOC119,9512,SOC 119,www.youtube.com/watch/?v=AoEWrzud-MQ
white sharia,9BKp90gKL7E,French nationalists rally against Sharia law and Muslim extremism,11424,AP Archive,www.youtube.com/watch/?v=9BKp90gKL7E
white sharia,J6vwPBVqGQg,Raw Video of Anti-Sharia Protestors Confronting Muslim Man Outside White House,7153,TPM TV,www.youtube.com/watch/?v=J6vwPBVqGQg
white sharia,GVyDVpC8vzc,&quot;White Sharia &quot; Qom Nasheed (English Lyrics),54,ISLAM THE LOGICAL WAY OF LIFE.,www.youtube.com/watch/?v=GVyDVpC8vzc
white sharia,wr6ytQvEJpU,White Sharia says slavery is better than minimum wages,33,The Flagged YouTuber II,www.youtube.com/watch/?v=wr6ytQvEJpU
white sharia,FanqtkRQ7FM,Christian Sharia,4620,SOC 119,www.youtube.com/watch/?v=FanqtkRQ7FM
white sharia,rcsG-u2GtZE,London&#39;s &#39;Muslim Patrol&#39; aims to impose Sharia law in East London,987016,CNN,www.youtube.com/watch/?v=rcsG-u2GtZE
white sharia,y2tEPmwWEiI,DHARIA - Sugar &amp; Brownies (by Monoir) [Official Video],174477064,Thrace Music,www.youtube.com/watch/?v=y2tEPmwWEiI
white sharia,Z78Dtsovjgg,Sharia Banking: Muslims exploiting Muslims in the name of Islam,41317,New Delhi Times,www.youtube.com/watch/?v=Z78Dtsovjgg
white sharia,cg2z9blJnNc,Carson open to Muslim president who rejects Sharia law,3747,CNN,www.youtube.com/watch/?v=cg2z9blJnNc
white sharia,9J51cydwQEY,Dylan Jacob: 16-Year-Old Street Rapper CONFRONTS Fellow Rapper! | S2E5 | The Four,18154267,Talent Recap,www.youtube.com/watch/?v=9J51cydwQEY
white sharia,XwXnFLTaG2A,Married to the alt-right: How secret double lives caught up with a young couple | ABC News,24019,ABC News (Australia),www.youtube.com/watch/?v=XwXnFLTaG2A
white sharia,Xn6WKOJDzuI,Sharia law debated by Yassmin Abdel-Magied and Jacqui Lambie on Q&amp;A | ABC News,1022514,ABC News (Australia),www.youtube.com/watch/?v=Xn6WKOJDzuI
white sharia,APD-kPQ6X7c,The Penalty for Calling Muhammad &quot;Black&quot; (Sharia in Islam),96046,Acts17Apologetics,www.youtube.com/watch/?v=APD-kPQ6X7c
alt-lite,lNeScFKdEpc,"What is ALT-LITE? What does ALT-LITE mean? ALT-LITE meaning, definition &amp; explanation",985,The Audiopedia,www.youtube.com/watch/?v=lNeScFKdEpc
alt-lite,tROyePYFOCY,Why Alt-Right And Alt-Light Are Misleading Terms,19671,The Majority Report w/ Sam Seder,www.youtube.com/watch/?v=tROyePYFOCY
alt-lite,x7wHWob4pkU,Alt Right vs Alt Light with Lauren Southern,125879,No B.S.,www.youtube.com/watch/?v=x7wHWob4pkU
alt-lite,cSMt_kYdl5o,"Alt-Right vs. Alt-Lite, Race, Immigration and Fight To Stop White Genocide (Ep. 6, Season 5)",66885,The Fallen State,www.youtube.com/watch/?v=cSMt_kYdl5o
alt-lite,T2xjLbdOb3Y,Phony Right-Wing Victims,86667,Zero Books,www.youtube.com/watch/?v=T2xjLbdOb3Y
alt-lite,ch9mPKThhaQ,Review | Tag Alt Air Lite Technology Shoulder Pads,6884,Lineman Football,www.youtube.com/watch/?v=ch9mPKThhaQ
alt-lite,85UBlrRATZg,"Alt Right, Alt Lite, &amp; My Own Political Views",685,My 2 Cents,www.youtube.com/watch/?v=85UBlrRATZg
alt-lite,yxbLCle-OPQ,Alt Right VS the Alt Light An Fascinating Conversation!,369,SmokeRingsPipeDreams,www.youtube.com/watch/?v=yxbLCle-OPQ
alt-lite,sZj0P-Ky8pg,Fotballchallenge på alt for lite mål!,77529,Anders Solum,www.youtube.com/watch/?v=sZj0P-Ky8pg
alt-lite,5lpH3i1-oUw,"Alt Right, Alt-lite and the Intellectual Dark Web",10186,Demirep,www.youtube.com/watch/?v=5lpH3i1-oUw
alt-lite,2J9OGvdNIOY,Alt Lite versus the Alt Right,1734,Uncle Hotep,www.youtube.com/watch/?v=2J9OGvdNIOY
alt-lite,P55t6eryY3g,The Alt-Right Playbook: How to Radicalize a Normie,1364713,Innuendo Studios,www.youtube.com/watch/?v=P55t6eryY3g
alt-lite,18pdjji1gKc,Is Trump Alt-Right or Alt-Light?,954,john press,www.youtube.com/watch/?v=18pdjji1gKc
alt-lite,DJ1GrTNx7BQ,Project Ozone Lite - Alt det basale til en skyblock map,2047,PsyCrow Scarebush,www.youtube.com/watch/?v=DJ1GrTNx7BQ
alt-lite,4-bxZkr8M_Y,Mi A2 LİTE ALT PANELİ DEĞİŞTİRME (İOS GİBİ YAPIN),2104,Güncel Keşifler,www.youtube.com/watch/?v=4-bxZkr8M_Y
alt-lite,W1jOqbQ5iEg,Paul Mason Explains Fake News,13456,Novara Media,www.youtube.com/watch/?v=W1jOqbQ5iEg
alt-lite,rzlsnVqGduA,Alt mach Neu: Huawei P30 Lite New Edition Unboxing und Meinung,1777,FuchsPhone,www.youtube.com/watch/?v=rzlsnVqGduA
alt-lite,eMVyLx802Pc,Honor 10X Lite (RECENZE) - Útočí cenou i výdrží,2873,mobilenet.cz,www.youtube.com/watch/?v=eMVyLx802Pc
alt-lite,AR3W-nfcDe4,Auditing Radicalization Pathways on YouTube,781,Yannic Kilcher,www.youtube.com/watch/?v=AR3W-nfcDe4
alt-lite,KLEON77APXc,Fellow Travelers | Richard Spencer &amp; Paul Kersey On The &#39;Alt-Lite&#39;,2350,Truth Against The World,www.youtube.com/watch/?v=KLEON77APXc
vdare,Q_Y4j8n-qYQ,"&#39;I&#39;m relieved,&#39; community members react to VDARE conference cancellation",1186,KOAA 5,www.youtube.com/watch/?v=Q_Y4j8n-qYQ
vdare,fDKvdFLrENU,Peter Brimelow of VDare on How Republican Party Has to be More White,6061,TYT's The Conversation,www.youtube.com/watch/?v=fDKvdFLrENU
vdare,1RtlrXnyDZg,Michael Shure &amp; Wes Clark Jr Debate Conservative from VDARE,4530,TYT's The Conversation,www.youtube.com/watch/?v=1RtlrXnyDZg
vdare,rVV2Vm5s4VI,"Screw Blacks, Screw Women, White! White! White! Says Conservative Thinker",253154,The Young Turks,www.youtube.com/watch/?v=rVV2Vm5s4VI
vdare,uxeZ28jolZA,"VDARE-iations on a Theme | The Facepalm Five: September 2, 2019",9392,Steve Shives,www.youtube.com/watch/?v=uxeZ28jolZA
vdare,O2iI1bakLGQ,Tancredo: Colorado GOP should have stuck up for VDARE conference,421,Next 9NEWS,www.youtube.com/watch/?v=O2iI1bakLGQ
vdare,CcpnH9l06T4,Peter and Lydia Brimelow of VDARE.com after seeing the FERGUSON play,1801,The Ann and Phelim Scoop,www.youtube.com/watch/?v=CcpnH9l06T4
vdare,I4FjHVLF0NI,Trump&#39;s DOJ Busted Spreading White Supremacist Propaganda,142875,The Young Turks,www.youtube.com/watch/?v=I4FjHVLF0NI
vdare,VTW3tNzRjNo,Emails Show Stephen Miller Promoted White Supremacist Content | The Last Word | MSNBC,187396,MSNBC,www.youtube.com/watch/?v=VTW3tNzRjNo
vdare,0U3sZ_RigI8,Will immigrants harm America? (1995) | THINK TANK,1470,American Enterprise Institute,www.youtube.com/watch/?v=0U3sZ_RigI8
vdare,uK4IKzToq5A,White Supremacy Defended By Former National Review Writer,40462,The Young Turks,www.youtube.com/watch/?v=uK4IKzToq5A
vdare,ADwKRjm_kF4,VDARE is Gone From YouTube,113,Blog of The W3st,www.youtube.com/watch/?v=ADwKRjm_kF4
vdare,Pm4U3lmf58U,Chuck Wilder with Allan Wall VDARE.com,182,CRN Digital Talk Radio,www.youtube.com/watch/?v=Pm4U3lmf58U
vdare,Gpua2feEUc8,Peter Brimelow Interviewed by Craig Bodeker,7774,Craig Bodeker,www.youtube.com/watch/?v=Gpua2feEUc8
vdare,P1UCNwJta3E,America&#39;s immigration disaster,573,Canoe,www.youtube.com/watch/?v=P1UCNwJta3E
vdare,x2uOLdQOEcc,Peter Brimelow: &quot;Immigration--Is This the Breaking Point?&quot; (2015),17,American Renaissance Speeches,www.youtube.com/watch/?v=x2uOLdQOEcc
vdare,G5tH2-f6CUM,Conservative: GOP Should Be More White,18850,Secular Talk,www.youtube.com/watch/?v=G5tH2-f6CUM
vdare,mBRjUWoyqXM,European and Israeli Responses to Illegal Immigration,2954,Social Contract,www.youtube.com/watch/?v=mBRjUWoyqXM
vdare,OjU0SdfHKBk,WE ARE DOOMED! John Derbyshire Interview,1822,HUSSAR,www.youtube.com/watch/?v=OjU0SdfHKBk
vdare,YVFEwWGcLoQ,"Gab Free Speech Radio Episode 11: VDARE YouTube Ban, Loomer Comcast Ban",430,Gab Free Speech Radio,www.youtube.com/watch/?v=YVFEwWGcLoQ
you will not replace us,pSwWGngWpvg,White Supremacist Rally in Virginia,13715,FUSION,www.youtube.com/watch/?v=pSwWGngWpvg
you will not replace us,dAxaiJZceKM,White Men March &amp; Chant: &#39;You Will Not Replace Us&#39;,18159,The Majority Report w/ Sam Seder,www.youtube.com/watch/?v=dAxaiJZceKM
you will not replace us,hJTLG44OhZc,White supermacists carry out torch march in Charlottesville again,2848,WION,www.youtube.com/watch/?v=hJTLG44OhZc
you will not replace us,LLm9WRJ3s1k,When You Forget Your Klan Hood And The Internet Finds Out,944472,The Young Turks,www.youtube.com/watch/?v=LLm9WRJ3s1k
you will not replace us,-VQRqPhFWtU,"White Supremacists Terrorize Local Communities in Charlottesville, Across US",722,Bill Press Video,www.youtube.com/watch/?v=-VQRqPhFWtU
you will not replace us,QgkhUT4yDx8,White People Renovating Houses - South Park | Comedy Central UK,1629851,Comedy Central UK,www.youtube.com/watch/?v=QgkhUT4yDx8
you will not replace us,Wr5S2mj48KI,Neo-Nazis Let A Journalist In Their Group — Here&#39;s What He Saw,170245,Business Insider,www.youtube.com/watch/?v=Wr5S2mj48KI
you will not replace us,hhBSaVsMvgE,How Robots Can Assist - Not Replace - Humans In Factories,135404,CNBC,www.youtube.com/watch/?v=hhBSaVsMvgE
you will not replace us,SW82Z5gXiK4,"Robert Kiyosaki: robots will replace us, how to survive coming &#39;revolution&#39;",44460,Kitco NEWS,www.youtube.com/watch/?v=SW82Z5gXiK4
you will not replace us,wPc5iaSBCVk,Will Artificial Intelligence Replace Us?,177512,Fstoppers,www.youtube.com/watch/?v=wPc5iaSBCVk
you will not replace us,qDBQzcDQiII,Please Do Not Feed The President | South Park,4927236,Comedy Central UK,www.youtube.com/watch/?v=qDBQzcDQiII
you will not replace us,wz_OznUiDjg,Boston Dynamics: The company making robots to replace us,16375,Slidebean: Startups 101,www.youtube.com/watch/?v=wz_OznUiDjg
you will not replace us,Cv_6e3IjYqk,Alt-Right &#39;Flash Mob&#39; Appears In Charlottesville,179592,The Young Turks,www.youtube.com/watch/?v=Cv_6e3IjYqk
you will not replace us,OvSgw_EoBlQ,I Invented A Game Show You Can&#39;t Lose,176124,Doctor Mike,www.youtube.com/watch/?v=OvSgw_EoBlQ
you will not replace us,OSphsAzmB24,WHO chief: Vaccine on its own will not end the pandemic,5012,CGTN,www.youtube.com/watch/?v=OSphsAzmB24
you will not replace us,53J8XMv6Lqo,Moderna Covid-19 vaccine nearly 95 per cent effective in second promising trial for US drug makers,3772,South China Morning Post,www.youtube.com/watch/?v=53J8XMv6Lqo
you will not replace us,KXodd5mnMJI,One TINY Mistake: Now we&#39;re STUCK! [EP 114] - How to replace your forestay - Almost,22857,Sailing Millennial Falcon,www.youtube.com/watch/?v=KXodd5mnMJI
you will not replace us,KmFWo9Ajyk8,Watch: Are we on track to checkmate coronavirus pandemic in 2021?,42,Business Standard,www.youtube.com/watch/?v=KmFWo9Ajyk8
you will not replace us,eFwaRDqTUL8,Will They Replace Us or Enhance Us? | Chase Reid | TEDxYouth@Wilmington,1225,TEDx Talks,www.youtube.com/watch/?v=eFwaRDqTUL8
you will not replace us,a1QguDFMBM8,5 Reasons Why A.I. Will Not Replace Physicians - The Medical Futurist,11160,The Medical Futurist,www.youtube.com/watch/?v=a1QguDFMBM8
shitskins,O0w6kPW7y9I,How to Pronounce Shitskins,274,Pronunciation Guide,www.youtube.com/watch/?v=O0w6kPW7y9I
shitskins,DzjWrIc__9U,What does shitskin mean?,3790,What Does That Mean?,www.youtube.com/watch/?v=DzjWrIc__9U
shitskins,JwlfKhrprjM,Hunting shit skins,17,Volc Volc,www.youtube.com/watch/?v=JwlfKhrprjM
shitskins,BFleVgcUOTI,Angel: Unboxing Shit Skins With Ionic!,20,Anglel,www.youtube.com/watch/?v=BFleVgcUOTI
shitskins,PoQ3DSrfR90,FIX YOUR GAME UBISOFT STOP MAKING SHIT SKINS,17,The evil Lemonjuice,www.youtube.com/watch/?v=PoQ3DSrfR90
shitskins,K3N0hrir7sk,Nakamura king of strong Style,243,25perez,www.youtube.com/watch/?v=K3N0hrir7sk
shitskins,pnSzXuieAn8,Shitskin,171,Urban Dictionary,www.youtube.com/watch/?v=pnSzXuieAn8
shitskins,EyQhjcTVKJA,"CS:GO [Case Opening 7#] | Shit skins, shit skins everywhere | by xTREAM",419,TheXTREAMdream,www.youtube.com/watch/?v=EyQhjcTVKJA
shitskins,WsnNU_rXgsI,How to Pronounce Shitskin,1080,Pronunciation Guide,www.youtube.com/watch/?v=WsnNU_rXgsI
shitskins,PqNCDn651gg,Counter Strike  Global Offensive part 94-MY MONEY SHIT SKINS,13,DeadMan,www.youtube.com/watch/?v=PqNCDn651gg
shitskins,h166RgPpGyE,My locker in fortnite,43,Coold30,www.youtube.com/watch/?v=h166RgPpGyE
shitskins,6QlL_z3WWug,SANDACONDA VS HIPPOWDON - Archetype of the BEST defensive Ground type - | WHO WAS REALLY BETTER |,284,Chris The Skyrander,www.youtube.com/watch/?v=6QlL_z3WWug
shitskins,Ifjb21wW0W8,INSANE KNIFE COINFLIPS ON CSGOREAPER WITH MATTCS!,1121,Metal Monkey,www.youtube.com/watch/?v=Ifjb21wW0W8
shitskins,RlwVJdJ1TtE,Getting Shit From 44 Keys!,24,MythrilGuy,www.youtube.com/watch/?v=RlwVJdJ1TtE
shitskins,df83TxKcoaI,Shit Skin | By Yesaii | Tangas,92,Is Ikis,www.youtube.com/watch/?v=df83TxKcoaI
shitskins,v-0Dzsva0Qc,Rollbit withdraw bot,55,Alesha,www.youtube.com/watch/?v=v-0Dzsva0Qc
shitskins,hyzWOG7Klho,DC homeowner leaves a surprise for unsuspecting thief with poop package,7373,Chuck Westover,www.youtube.com/watch/?v=hyzWOG7Klho
shitskins,bgbRTbbvqfw,CS:GO - BETMYSKINS IS THE BEST! Betting on Betmyskins.com (1v1 Betting Arena),2365,Metal Monkey,www.youtube.com/watch/?v=bgbRTbbvqfw
shitskins,6gvMWioODCE,Get the dub Drilllz!,8,iDrilllZ,www.youtube.com/watch/?v=6gvMWioODCE
shitskins,48Zh9qmsNA8,CS:GO - Falchion Knife | Blue Steel (Minimal Wear) Knife Showcase,25531,Metal Monkey,www.youtube.com/watch/?v=48Zh9qmsNA8
american front,0NIvJtI8qD4,American Front leader sentenced to 6  months in prison,1669,WESH 2 News,www.youtube.com/watch/?v=0NIvJtI8qD4
american front,_eIVqT-A4AY,Former Head of American Front Marcus Faella Speaks,859,Orlando Sentinel,www.youtube.com/watch/?v=_eIVqT-A4AY
american front,MiJaJQT4Yvo,Informant Said American Front Planned Attack In Melbourne,539,WESH 2 News,www.youtube.com/watch/?v=MiJaJQT4Yvo
american front,Ix40TUJ1fko,Why this American is on the front lines of Ukraine&#39;s long war,572138,PBS NewsHour,www.youtube.com/watch/?v=Ix40TUJ1fko
american front,UV_1ZoeH1x4,Inside America&#39;s Largest Right Wing Militia,183613,VICE Impact,www.youtube.com/watch/?v=UV_1ZoeH1x4
american front,ZOvEu5ba0Hc,Car Driving Fails &amp; Bad Drivers 2020 #52,42993,Dashcam Time,www.youtube.com/watch/?v=ZOvEu5ba0Hc
american front,Dv25jnphOF8,The American Home Front in WWII (US History EOC Review - USHC 7.2),6808,Tom Richey,www.youtube.com/watch/?v=Dv25jnphOF8
american front,_VGYCLWfG94,How to Pronounce In Front Of - Avoid These Mistakes (Free American Accent Training: Word of the Day),307,SpeechModification,www.youtube.com/watch/?v=_VGYCLWfG94
american front,J7J3AKtnULo,Jury selection starts in trial of accused &#39;American Front&#39; leader,465,WESH 2 News,www.youtube.com/watch/?v=J7J3AKtnULo
american front,vGS5pUDXLVo,Antifa Leaves American Front Stickers on Our Door,74099,Justin Trouble,www.youtube.com/watch/?v=vGS5pUDXLVo
american front,UFO7xbu0DEM,AGNOSTIC FRONT - The American Dream Died (OFFICIAL VIDEO),109173,Nuclear Blast Records,www.youtube.com/watch/?v=UFO7xbu0DEM
american front,4KVI210xkJk,Most American Burnout EVER in Front of COPS!,402860,BigKleib34,www.youtube.com/watch/?v=4KVI210xkJk
american front,gEmtjpQ81fE,American Front Porch Theme Montage,437,VideoBgood,www.youtube.com/watch/?v=gEmtjpQ81fE
american front,i33jn-bkto4,FedEx Driver Stops To Fold Fallen American Flag In Front Yard,19001,CBS New York,www.youtube.com/watch/?v=i33jn-bkto4
american front,wtvDAJMtidA,Welcome To The American Front Porch,327,American Front Porch,www.youtube.com/watch/?v=wtvDAJMtidA
american front,StmbrLfGC-8,American Standard Cadet Toilet -- Regular Flush -- Front,377830,Capturing Toilets,www.youtube.com/watch/?v=StmbrLfGC-8
american front,338h81pcPnA,Shellraiser TMNT 4K Front Seat POV - Nickelodeon Universe - American Dream Mall,356584,XtremeCoasters Network,www.youtube.com/watch/?v=338h81pcPnA
american front,h0jqO0ozshA,Nickelodeon Slime Streak 4K Front &amp; Back Seat POV - Nickelodeon Universe American Dream Mall,41719,XtremeCoasters Network,www.youtube.com/watch/?v=h0jqO0ozshA
american front,8eQ4iH8ENxs,Alyson Hannigan Panics When Fans Quote &#39;American Pie&#39; In Front Of Her Young Daughters,57798,The Kelly Clarkson Show,www.youtube.com/watch/?v=8eQ4iH8ENxs
american front,CgRv62XZK5g,Hearts of Iron 4 | Japan | Part 32 | Central American Front,15877,Benjamin Magnus Games,www.youtube.com/watch/?v=CgRv62XZK5g
race and iq,j3lZe2OTBfQ,The Growing Correlation Between Race and SAT Scores: New Findings From California,73508,University of California Television (UCTV),www.youtube.com/watch/?v=j3lZe2OTBfQ
race and iq,m5aOnGdWr78,The Fake Link Between Race And Intelligence | AJ+,170616,AJ+,www.youtube.com/watch/?v=m5aOnGdWr78
race and iq,IztL_m3pd70,"Race, Genes and IQ Differences | Bret Weinstein [Mini Clip]",16695,Coleman Hughes,www.youtube.com/watch/?v=IztL_m3pd70
race and iq,g3hPTLn60ak,Racial Differences in IQ (Intro Psych Tutorial #123),17073,PsychExamReview,www.youtube.com/watch/?v=g3hPTLn60ak
race and iq,1YfEoxU82us,Race and IQ — Sam Harris and Charles Murray Set the Record Straight on Intelligence Testing,562507,Motte & Bailey,www.youtube.com/watch/?v=1YfEoxU82us
race and iq,5r_E0bXF54U,Joe Rogan - Sam Harris on Race &amp; IQ Controversy,1634791,JRE Clips,www.youtube.com/watch/?v=5r_E0bXF54U
race and iq,37qrLGhXch0,IQ Testing and Nazi Eugenics - Stephen Murdoch,30629,FORA.tv,www.youtube.com/watch/?v=37qrLGhXch0
race and iq,tE9jiPyLYZA,The Truth About Race and IQ,273295,David Pakman Show,www.youtube.com/watch/?v=tE9jiPyLYZA
race and iq,gydSOhqg8TQ,Returning to the race and IQ debate | Glenn Loury &amp; John McWhorter [The Glenn Show],85136,Bloggingheads.tv,www.youtube.com/watch/?v=gydSOhqg8TQ
race and iq,zpoEi1pq-H0,Joe Rogan - The Racial Differences in Intelligence Debate,147039,JRE Clips,www.youtube.com/watch/?v=zpoEi1pq-H0
race and iq,FXgWTQVEWOU,Race and Intelligence   Race and IQ   YouTube,3977,Joe Hoe,www.youtube.com/watch/?v=FXgWTQVEWOU
race and iq,09WyZeBJ4Wk,"The Final, Absolute Truth About Race &amp; IQ",83570,David Pakman Show,www.youtube.com/watch/?v=09WyZeBJ4Wk
race and iq,T0KKc6GbeNo,Stefan Molyneux on Controversies (Pt. 2),1355693,The Rubin Report,www.youtube.com/watch/?v=T0KKc6GbeNo
race and iq,De_PIq3RsHU,&quot;The Bell Curve&quot; controversy,19977,WSLS 10,www.youtube.com/watch/?v=De_PIq3RsHU
race and iq,5-6xvNxv84M,"Noah Carl on Race, IQ and Academic Freedom",65980,Triggernometry,www.youtube.com/watch/?v=5-6xvNxv84M
race and iq,SwYiOrq5c8s,How standardized tests were designed by racists and eugenicists,25471,Democracy Now!,www.youtube.com/watch/?v=SwYiOrq5c8s
race and iq,gX3BmhYUij8,Caller: What&#39;s Up with Race &amp; IQ?,25794,David Pakman Show,www.youtube.com/watch/?v=gX3BmhYUij8
race and iq,tbgcnrOiFKA,Sam Unloads On High-IQ Master Race Caller,268501,The Majority Report w/ Sam Seder,www.youtube.com/watch/?v=tbgcnrOiFKA
race and iq,jSo5v5t4OQM,Jordan Peterson - Controversial Facts about IQ,1696208,Bite-sized Philosophy,www.youtube.com/watch/?v=jSo5v5t4OQM
race and iq,h02w5E7FGlY,Jordan Peterson - The Big IQ Controversy,588725,Bite-sized Philosophy,www.youtube.com/watch/?v=h02w5E7FGlY
open borders for israel,0zXAi-8O7SA,Open Borders for Israel,116,Mel Gibson After three Beers,www.youtube.com/watch/?v=0zXAi-8O7SA
open borders for israel,cyoUnRJvyg8,Israel Becomes a Jewish Ethnostate while Zionists Demand Open Borders for Everyone Else,89,The Bigger Picture,www.youtube.com/watch/?v=cyoUnRJvyg8
open borders for israel,vf-k6qOfXz0,Bernie Sanders: &quot;Open borders? That&#39;s a Koch brothers proposal&quot;,272814,Vox,www.youtube.com/watch/?v=vf-k6qOfXz0
open borders for israel,2kt4EjavHEk,Jewish Immigration Hypocrisy - Stefan Molyneux,7199,ReasonReport,www.youtube.com/watch/?v=2kt4EjavHEk
open borders for israel,FFUH7LJetfY,Katie Hopkins in Israel: Europe is naive about &quot;open borders&quot;,8299,Rebel News,www.youtube.com/watch/?v=FFUH7LJetfY
open borders for israel,OKkY7Ar4bwY,What Would Happen if Countries Had Open Borders? | Borders,105062,FUSION,www.youtube.com/watch/?v=OKkY7Ar4bwY
open borders for israel,1k7D6gJVfpc,Biblical Truth Opposes Open Borders: Here&#39;s Why,138,Chris Schaper,www.youtube.com/watch/?v=1k7D6gJVfpc
open borders for israel,6it8FLZ9ldc,Will Witt at the March for Open Borders,439203,PragerU,www.youtube.com/watch/?v=6it8FLZ9ldc
open borders for israel,0pk0undNWjs,The Middle Eastern Country That Has No Borders,53336,ibx2cat,www.youtube.com/watch/?v=0pk0undNWjs
open borders for israel,E0uLbeQlwjw,"Israeli settlements, explained | Settlements Part I",5264737,Vox,www.youtube.com/watch/?v=E0uLbeQlwjw
open borders for israel,qXCKSdjKYGY,Israel’s shifting borders | Perspective with Alison Smith,2190,cpac,www.youtube.com/watch/?v=qXCKSdjKYGY
open borders for israel,Y1yTCjlEOTM,WHERE CAN WE TRAVEL TODAY? OPEN BORDERS COUNTRIES PART 1,515,Elvie Lins,www.youtube.com/watch/?v=Y1yTCjlEOTM
open borders for israel,tsm3-hbMTfc,Can Europe’s Open Borders Survive Coronavirus? – LNTV – WATCH NOW!,341,Liberty Nation,www.youtube.com/watch/?v=tsm3-hbMTfc
open borders for israel,C5mWQiw0nmE,The New York Times ADMITS They Want OPEN BORDERS!!!!,24435,Dr. Steve Turley,www.youtube.com/watch/?v=C5mWQiw0nmE
open borders for israel,960a9Pct3A8,Bernie Faces Heat For Response Against &quot;Open Borders&quot;,41805,The Rational National,www.youtube.com/watch/?v=960a9Pct3A8
open borders for israel,sAa7rEzR_vc,LEFTIST GETS STUNNED - Even Bernie Says NO To Open Borders!,1242,FakeName4Safety,www.youtube.com/watch/?v=sAa7rEzR_vc
open borders for israel,WIkD4VbBxyE,Protestors want OPEN BORDERS! I PONCE&#39;S POINT,6204,Ponce’s Point,www.youtube.com/watch/?v=WIkD4VbBxyE
open borders for israel,zXHaA1DLKhc,Stop the Tape! AOC Makes a Radical Case for Open Borders,154885,One America News Network,www.youtube.com/watch/?v=zXHaA1DLKhc
open borders for israel,80GqbW1MmQM,How open borders make us safe | Andrew Solomon | TEDxExeter,22361,TEDx Talks,www.youtube.com/watch/?v=80GqbW1MmQM
open borders for israel,_OXWyND2rE8,MigrationWatch VS Open Borders SHILL - Is Britain Becoming More RACIST?,508,Patriotic Populist,www.youtube.com/watch/?v=_OXWyND2rE8
lgbtp,B-G35LGq0i4,LGBTP?? Pedosexual!?,10530,CrowTalks,www.youtube.com/watch/?v=B-G35LGq0i4
lgbtp,YwcwgqQPVaM,LGBTP: Pedos in the LGBT Movement?,321225,Lauren Chen,www.youtube.com/watch/?v=YwcwgqQPVaM
lgbtp,ZwlUO3U3MTs,LGBTP Pedosexual/Pedophile Acceptance,14588,Goddess Aayanna,www.youtube.com/watch/?v=ZwlUO3U3MTs
lgbtp,-ChjNzOCsT4,LGBTP,5088,Greve Hans,www.youtube.com/watch/?v=-ChjNzOCsT4
lgbtp,TVWiTSYT_EM,Tolerancia LGBTP,844,Dowejura,www.youtube.com/watch/?v=TVWiTSYT_EM
lgbtp,5gL-yNMmamU,Pedosexual? LGBTP? What’s all that about? (WATCH UNTIL THE END),299,Vixen the NOMAP,www.youtube.com/watch/?v=5gL-yNMmamU
lgbtp,UGRgZ1FPmt8,SHOULD WE ADD “P” TO LGBTQ? 🤢,14165,Studology 101,www.youtube.com/watch/?v=UGRgZ1FPmt8
